Iter,Loss,L2
2.140000000000000000e+02,6.842378248977493138e-02,4.154854728701886657e-01
2.150000000000000000e+02,6.831456116472917062e-02,4.153778824305935369e-01
2.160000000000000000e+02,6.820675866238851137e-02,4.152758450511463417e-01
2.170000000000000000e+02,6.810037776474581195e-02,4.151822654860199413e-01
2.180000000000000000e+02,6.799530428929452530e-02,4.150885081558827738e-01
2.190000000000000000e+02,6.789153011515133840e-02,4.149903286870508801e-01
2.200000000000000000e+02,6.778897911503528606e-02,4.148942495737419356e-01
2.210000000000000000e+02,6.768761226330585745e-02,4.148046354968661364e-01
2.220000000000000000e+02,6.758740600690177347e-02,4.147158817651593887e-01
2.230000000000000000e+02,6.748828165502757104e-02,4.146228106966346472e-01
2.240000000000000000e+02,6.739021797602413877e-02,4.145297375094872949e-01
2.250000000000000000e+02,6.729315355156934020e-02,4.144417254388090832e-01
2.260000000000000000e+02,6.719709433575615787e-02,4.143552054849829469e-01
2.270000000000000000e+02,6.710196243962443519e-02,4.142645200027942898e-01
2.280000000000000000e+02,6.700773065088333480e-02,4.141722971070517789e-01
2.290000000000000000e+02,6.691438704671902327e-02,4.140836187846423933e-01
2.300000000000000000e+02,6.682188745197631397e-02,4.139964551959053884e-01
2.310000000000000000e+02,6.673019199604866836e-02,4.139061263014320313e-01
2.320000000000000000e+02,6.663932006325340440e-02,4.138136978993404158e-01
2.330000000000000000e+02,6.654918691861042013e-02,4.137236093881309085e-01
2.340000000000000000e+02,6.645979932242251920e-02,4.136349695237652724e-01
2.350000000000000000e+02,6.637115319315139983e-02,4.135436844251772492e-01
2.360000000000000000e+02,6.628320000013779301e-02,4.134504338032693460e-01
2.370000000000000000e+02,6.619593772595794290e-02,4.133592050036393739e-01
2.380000000000000000e+02,6.610934108297608636e-02,4.132693935561862486e-01
2.390000000000000000e+02,6.602340343824328328e-02,4.131775786855330646e-01
2.400000000000000000e+02,6.593808779335713632e-02,4.130840709903532137e-01
2.410000000000000000e+02,6.585341584884124577e-02,4.129921782817735920e-01
2.420000000000000000e+02,6.576934743245047010e-02,4.129018375752774306e-01
2.430000000000000000e+02,6.568589201211794126e-02,4.128099159925975870e-01
2.440000000000000000e+02,6.560302201614023887e-02,4.127169079671257346e-01
2.450000000000000000e+02,6.552073593979508559e-02,4.126254568300694037e-01
2.460000000000000000e+02,6.543901293851614454e-02,4.125351502012692406e-01
2.470000000000000000e+02,6.535785217439737949e-02,4.124437655555949767e-01
2.480000000000000000e+02,6.527724150928074232e-02,4.123516698718090456e-01
2.490000000000000000e+02,6.519718233919824524e-02,4.122611225358810416e-01
2.500000000000000000e+02,6.511765490212950702e-02,4.121718542927662599e-01
2.510000000000000000e+02,6.503865048529328119e-02,4.120816803401637918e-01
2.520000000000000000e+02,6.496020032635546615e-02,4.119911960356167357e-01
2.530000000000000000e+02,6.488221711222241783e-02,4.119024094238086242e-01
2.540000000000000000e+02,6.480476918891897586e-02,4.118145959968452785e-01
2.550000000000000000e+02,6.472781324840642947e-02,4.117262310323708818e-01
2.560000000000000000e+02,6.465135863049473186e-02,4.116382044224324299e-01
2.570000000000000000e+02,6.457539119197568123e-02,4.115517081204781991e-01
2.580000000000000000e+02,6.449990825777920933e-02,4.114660214186666165e-01
2.590000000000000000e+02,6.442489003833648531e-02,4.113799305942871243e-01
2.600000000000000000e+02,6.435036706964197828e-02,4.112945840472114201e-01
2.610000000000000000e+02,6.427630881014773090e-02,4.112107211331819112e-01
2.620000000000000000e+02,6.420268302024864648e-02,4.111272166122432736e-01
2.630000000000000000e+02,6.412952116733874885e-02,4.110437516892034293e-01
2.640000000000000000e+02,6.405682183014005382e-02,4.109611862165739038e-01
2.650000000000000000e+02,6.398455613712239476e-02,4.108797317594947152e-01
2.660000000000000000e+02,6.391272137800627084e-02,4.107985740298476518e-01
2.670000000000000000e+02,6.384132341519377363e-02,4.107175936716253584e-01
2.680000000000000000e+02,6.377036134516883559e-02,4.106376977781420745e-01
2.690000000000000000e+02,6.369980324822835382e-02,4.105586233965892173e-01
2.700000000000000000e+02,6.362966352373483625e-02,4.104797367859288615e-01
2.710000000000000000e+02,6.355994990897412267e-02,4.104012068396557522e-01
2.720000000000000000e+02,6.349061807548717074e-02,4.103236642482372409e-01
2.730000000000000000e+02,6.342172048492086822e-02,4.102468793745875919e-01
2.740000000000000000e+02,6.335319480169646078e-02,4.101700742171023872e-01
2.750000000000000000e+02,6.328505187456408276e-02,4.100939241489539588e-01
2.760000000000000000e+02,6.321732201502688886e-02,4.100185810946867515e-01
2.770000000000000000e+02,6.314995102354306611e-02,4.099436037558044088e-01
2.780000000000000000e+02,6.308298143263603441e-02,4.098688546916937625e-01
2.790000000000000000e+02,6.301636308910640860e-02,4.097946829921889078e-01
2.800000000000000000e+02,6.295012926887758042e-02,4.097212180418927097e-01
2.810000000000000000e+02,6.288424839752465578e-02,4.096478717456502050e-01
2.820000000000000000e+02,6.281872503848226486e-02,4.095748259458793505e-01
2.830000000000000000e+02,6.275355405670561548e-02,4.095023978320711522e-01
2.840000000000000000e+02,6.268872915852863326e-02,4.094303795747107344e-01
2.850000000000000000e+02,6.262424649059267212e-02,4.093585007595646474e-01
2.860000000000000000e+02,6.256014093270630128e-02,4.092869610898710042e-01
2.870000000000000000e+02,6.249632847415544784e-02,4.092160087196891616e-01
2.880000000000000000e+02,6.243286034771079046e-02,4.091451958697200353e-01
2.890000000000000000e+02,6.236973898932211130e-02,4.090745377961981788e-01
2.900000000000000000e+02,6.230691318232229464e-02,4.090043266091474283e-01
2.910000000000000000e+02,6.224443245355766596e-02,4.089344271472077352e-01
2.920000000000000000e+02,6.218224866568805576e-02,4.088647452312981767e-01
2.930000000000000000e+02,6.212038561395531733e-02,4.087950680586660002e-01
2.940000000000000000e+02,6.205881888907188726e-02,4.087259204359745546e-01
2.950000000000000000e+02,6.199755538109264635e-02,4.086569591379651811e-01
2.960000000000000000e+02,6.193661967626423043e-02,4.085880092274287168e-01
2.970000000000000000e+02,6.187595978457949980e-02,4.085193286778356359e-01
2.980000000000000000e+02,6.181557717227716825e-02,4.084509167673420760e-01
2.990000000000000000e+02,6.175550524032778071e-02,4.083826435656333631e-01
3.000000000000000000e+02,6.169570416441475663e-02,4.083143464644153897e-01
3.010000000000000000e+02,6.163619503322126381e-02,4.082463947964899420e-01
3.020000000000000000e+02,6.157693909734428955e-02,4.081786271296879987e-01
3.030000000000000000e+02,6.151797647998073770e-02,4.081107232477485525e-01
3.040000000000000000e+02,6.145928340268896201e-02,4.080432306713777657e-01
3.050000000000000000e+02,6.140085125238198271e-02,4.079756865484565065e-01
3.060000000000000000e+02,6.134267649628506736e-02,4.079083282311470882e-01
3.070000000000000000e+02,6.128475500607466486e-02,4.078409509966072211e-01
3.080000000000000000e+02,6.122711366035660935e-02,4.077739085208699210e-01
3.090000000000000000e+02,6.116969581924448091e-02,4.077067878336645412e-01
3.100000000000000000e+02,6.111254164799438671e-02,4.076397024731183150e-01
3.110000000000000000e+02,6.105562734609974035e-02,4.075728379748975172e-01
3.120000000000000000e+02,6.099895467614832589e-02,4.075059652832485613e-01
