Iter,Loss,ErrorLambda1,ErrorLambda2
2.330000000000000000e+02,1.083074188232421875e+01,2.812337875366210938e+00,1.169304381015244587e+02
2.340000000000000000e+02,1.073334503173828125e+01,2.780801057815551758e+00,1.154803059780828534e+02
2.350000000000000000e+02,1.060502243041992188e+01,2.801984548568725586e+00,1.136884800910754194e+02
2.360000000000000000e+02,1.048933506011962891e+01,2.931010723114013672e+00,1.109516384169880894e+02
2.370000000000000000e+02,1.035641574859619141e+01,2.721756696701049805e+00,1.096830983082377031e+02
2.380000000000000000e+02,1.028734588623046875e+01,2.715003490447998047e+00,1.094973223479892823e+02
2.390000000000000000e+02,1.023307514190673828e+01,2.716654539108276367e+00,1.090748755093331965e+02
2.400000000000000000e+02,1.011664581298828125e+01,2.665388584136962891e+00,1.078882002933735862e+02
2.410000000000000000e+02,9.967465400695800781e+00,2.764135599136352539e+00,1.064304024794705157e+02
2.420000000000000000e+02,9.880859375000000000e+00,2.729284763336181641e+00,1.057237691848898606e+02
2.430000000000000000e+02,9.795760154724121094e+00,2.779150009155273438e+00,1.052038334889146682e+02
2.440000000000000000e+02,9.711253166198730469e+00,2.820384502410888672e+00,1.044963370726980969e+02
2.450000000000000000e+02,9.573403358459472656e+00,2.867567539215087891e+00,1.035209218490171992e+02
2.460000000000000000e+02,9.648956298828125000e+00,2.941292524337768555e+00,9.897983411387323827e+01
2.470000000000000000e+02,9.456510543823242188e+00,2.900010347366333008e+00,1.015098338081233749e+02
2.480000000000000000e+02,9.263715744018554688e+00,2.965736389160156250e+00,1.002743995343239334e+02
2.490000000000000000e+02,9.148138046264648438e+00,2.985596656799316406e+00,9.851317789244129131e+01
2.500000000000000000e+02,9.047218322753906250e+00,3.022307157516479492e+00,9.792555297935690817e+01
2.510000000000000000e+02,8.986251831054687500e+00,2.974021434783935547e+00,9.600611675285448143e+01
2.520000000000000000e+02,8.936308860778808594e+00,2.954584360122680664e+00,9.586681769832377142e+01
2.530000000000000000e+02,8.860304832458496094e+00,2.921742200851440430e+00,9.552202254854071839e+01
2.540000000000000000e+02,8.779956817626953125e+00,2.949243783950805664e+00,9.466792711683872596e+01
2.550000000000000000e+02,8.672512054443359375e+00,2.919489145278930664e+00,9.355129641601175194e+01
2.560000000000000000e+02,8.621990203857421875e+00,2.956700325012207031e+00,9.348182243890964571e+01
2.570000000000000000e+02,8.582958221435546875e+00,2.965766191482543945e+00,9.301076283421642188e+01
2.580000000000000000e+02,8.546067237854003906e+00,2.971392869949340820e+00,9.330080096224897090e+01
2.590000000000000000e+02,8.482370376586914062e+00,2.967995405197143555e+00,9.264948059826910765e+01
2.600000000000000000e+02,8.369503974914550781e+00,2.906984090805053711e+00,9.165152180779216451e+01
2.610000000000000000e+02,8.717983245849609375e+00,2.933669090270996094e+00,8.690954616918091347e+01
2.620000000000000000e+02,8.300668716430664062e+00,2.914726734161376953e+00,9.026356370049796851e+01
2.630000000000000000e+02,8.163666725158691406e+00,2.906769514083862305e+00,8.884848309298321567e+01
2.640000000000000000e+02,7.963446140289306641e+00,2.806872129440307617e+00,8.666923262488602120e+01
2.650000000000000000e+02,7.930368900299072266e+00,2.947998046875000000e+00,8.522770245944315093e+01
2.660000000000000000e+02,7.819344520568847656e+00,2.838224172592163086e+00,8.421887418802563730e+01
2.670000000000000000e+02,7.745467185974121094e+00,2.855342626571655273e+00,8.467650420523101218e+01
2.680000000000000000e+02,7.668769359588623047e+00,2.865391969680786133e+00,8.453221660022825290e+01
2.690000000000000000e+02,7.612070560455322266e+00,2.892297506332397461e+00,8.392352566755509713e+01
2.700000000000000000e+02,7.511540889739990234e+00,2.886474132537841797e+00,8.293386162229123215e+01
2.710000000000000000e+02,7.406739234924316406e+00,2.831822633743286133e+00,8.136681309013198415e+01
2.720000000000000000e+02,7.354595184326171875e+00,2.791148424148559570e+00,8.182131246275959313e+01
2.730000000000000000e+02,7.335486412048339844e+00,2.735018730163574219e+00,8.071022622125494195e+01
2.740000000000000000e+02,7.314473628997802734e+00,2.740067243576049805e+00,8.147702933428598726e+01
2.750000000000000000e+02,7.294747352600097656e+00,2.768462896347045898e+00,8.171879116742761084e+01
