Iter,Loss,l1,l2
5.090000000000000000e+02,3.171162606598141451e+02,3.717842102050781250e+01,1.222883415222167969e+01
5.100000000000000000e+02,3.171292796632797604e+02,3.707110977172851562e+01,1.217121219635009766e+01
5.110000000000000000e+02,3.167822589521540522e+02,3.696423721313476562e+01,1.213080310821533203e+01
5.120000000000000000e+02,3.164094943197413841e+02,3.685771942138671875e+01,1.214872169494628906e+01
5.130000000000000000e+02,3.163807904059785869e+02,3.675165176391601562e+01,1.211415100097656250e+01
5.140000000000000000e+02,3.162063745631136271e+02,3.664601898193359375e+01,1.208374309539794922e+01
5.150000000000000000e+02,3.157934275929143837e+02,3.654081344604492188e+01,1.202286243438720703e+01
5.160000000000000000e+02,3.156104472766185154e+02,3.643605041503906250e+01,1.190495681762695312e+01
5.170000000000000000e+02,3.155573999573381911e+02,3.633169555664062500e+01,1.180001544952392578e+01
5.180000000000000000e+02,3.152727603473482532e+02,3.622777557373046875e+01,1.165252208709716797e+01
5.190000000000000000e+02,3.149527078389189683e+02,3.612423706054687500e+01,1.151745223999023438e+01
5.200000000000000000e+02,3.148287031370367686e+02,3.602110671997070312e+01,1.139148139953613281e+01
5.210000000000000000e+02,3.146855052549794323e+02,3.591840362548828125e+01,1.124423980712890625e+01
5.220000000000000000e+02,3.144047067337081103e+02,3.581607818603515625e+01,1.113450145721435547e+01
5.230000000000000000e+02,3.141745535091444026e+02,3.571421051025390625e+01,1.100342750549316406e+01
5.240000000000000000e+02,3.140306680150929424e+02,3.561272048950195312e+01,1.089343833923339844e+01
5.250000000000000000e+02,3.138288780043794759e+02,3.551163101196289062e+01,1.080879974365234375e+01
5.260000000000000000e+02,3.135866957399373405e+02,3.541096878051757812e+01,1.070881271362304688e+01
5.270000000000000000e+02,3.134038883281246513e+02,3.531065750122070312e+01,1.065690040588378906e+01
5.280000000000000000e+02,3.132344349707345259e+02,3.521076965332031250e+01,1.059129810333251953e+01
5.290000000000000000e+02,3.130122397444716853e+02,3.511125946044921875e+01,1.053626728057861328e+01
5.300000000000000000e+02,3.127939381851393819e+02,3.501211547851562500e+01,1.050070858001708984e+01
5.310000000000000000e+02,3.126261261787599892e+02,3.491340255737304688e+01,1.042889404296875000e+01
5.320000000000000000e+02,3.124510968302586775e+02,3.481501770019531250e+01,1.038140678405761719e+01
5.330000000000000000e+02,3.122317291699007455e+02,3.471704864501953125e+01,1.030680751800537109e+01
5.340000000000000000e+02,3.120203590202113446e+02,3.461944961547851562e+01,1.022013854980468750e+01
5.350000000000000000e+02,3.118485304840481831e+02,3.452219390869140625e+01,1.014108848571777344e+01
5.360000000000000000e+02,3.116746742612735943e+02,3.442535400390625000e+01,1.001901054382324219e+01
5.370000000000000000e+02,3.114706718116160573e+02,3.432884216308593750e+01,9.904513359069824219e+00
5.380000000000000000e+02,3.112656775609623310e+02,3.423271942138671875e+01,9.759981155395507812e+00
5.390000000000000000e+02,3.110845101270097643e+02,3.413696289062500000e+01,9.596664428710937500e+00
5.400000000000000000e+02,3.109079312341946775e+02,3.404154968261718750e+01,9.433925628662109375e+00
5.410000000000000000e+02,3.107155789162233646e+02,3.394653320312500000e+01,9.243022918701171875e+00
5.420000000000000000e+02,3.105196296355115351e+02,3.385186004638671875e+01,9.064283370971679688e+00
5.430000000000000000e+02,3.103361676052220446e+02,3.375756835937500000e+01,8.877572059631347656e+00
5.440000000000000000e+02,3.101577453832753122e+02,3.366364288330078125e+01,8.697603225708007812e+00
5.450000000000000000e+02,3.099706876592502454e+02,3.357006835937500000e+01,8.529164314270019531e+00
5.460000000000000000e+02,3.097787078922046362e+02,3.347687149047851562e+01,8.360612869262695312e+00
5.470000000000000000e+02,3.095940890481126644e+02,3.338402938842773438e+01,8.204961776733398438e+00
5.480000000000000000e+02,3.094170158855511090e+02,3.329156112670898438e+01,8.049476623535156250e+00
5.490000000000000000e+02,3.092372201266545062e+02,3.319945526123046875e+01,7.903966903686523438e+00
5.500000000000000000e+02,3.090506957573859381e+02,3.310771179199218750e+01,7.760813713073730469e+00
5.510000000000000000e+02,3.088640581846106556e+02,3.301632308959960938e+01,7.629338741302490234e+00
5.520000000000000000e+02,3.086832720657909590e+02,3.292530822753906250e+01,7.501962184906005859e+00
5.530000000000000000e+02,3.085060195630086355e+02,3.283464431762695312e+01,7.384745597839355469e+00
5.540000000000000000e+02,3.083268203791934070e+02,3.274433517456054688e+01,7.273452758789062500e+00
5.550000000000000000e+02,3.081448663367228278e+02,3.265439224243164062e+01,7.158815860748291016e+00
5.560000000000000000e+02,3.079636766674829573e+02,3.256479644775390625e+01,7.050140380859375000e+00
5.570000000000000000e+02,3.077853611170839940e+02,3.247557449340820312e+01,6.923992156982421875e+00
5.580000000000000000e+02,3.076082920702310730e+02,3.238669204711914062e+01,6.801578998565673828e+00
5.590000000000000000e+02,3.074300294515620635e+02,3.229817581176757812e+01,6.661499500274658203e+00
5.600000000000000000e+02,3.072506460954103886e+02,3.221001052856445312e+01,6.518661975860595703e+00
5.610000000000000000e+02,3.070721316722522829e+02,3.212219619750976562e+01,6.370004177093505859e+00
5.620000000000000000e+02,3.068957609448542598e+02,3.203473663330078125e+01,6.210571289062500000e+00
5.630000000000000000e+02,3.067207588961997544e+02,3.194761276245117188e+01,6.056977272033691406e+00
5.640000000000000000e+02,3.065455085971844937e+02,3.186085891723632812e+01,5.889246463775634766e+00
5.650000000000000000e+02,3.063694122730371987e+02,3.177443695068359375e+01,5.730893611907958984e+00
5.660000000000000000e+02,3.061931614886893840e+02,3.168838119506835938e+01,5.562929630279541016e+00
5.670000000000000000e+02,3.060178085359760871e+02,3.160265731811523438e+01,5.402313709259033203e+00
5.680000000000000000e+02,3.058436202896871805e+02,3.151727867126464844e+01,5.239872455596923828e+00
5.690000000000000000e+02,3.056700648296637155e+02,3.143224716186523438e+01,5.081519603729248047e+00
5.700000000000000000e+02,3.054964824497358222e+02,3.134755516052246094e+01,4.925122261047363281e+00
5.710000000000000000e+02,3.053226922637319376e+02,3.126320838928222656e+01,4.771919727325439453e+00
5.720000000000000000e+02,3.051490327276279686e+02,3.117920112609863281e+01,4.619015216827392578e+00
5.730000000000000000e+02,3.049759492531222236e+02,3.109553527832031250e+01,4.471149444580078125e+00
5.740000000000000000e+02,3.048036163777639445e+02,3.101221275329589844e+01,4.319315910339355469e+00
5.750000000000000000e+02,3.046318751889342593e+02,3.092922019958496094e+01,4.174634933471679688e+00
5.760000000000000000e+02,3.044604227117506525e+02,3.084657859802246094e+01,4.022754669189453125e+00
5.770000000000000000e+02,3.042890839980369719e+02,3.076425170898437500e+01,3.878101825714111328e+00
5.780000000000000000e+02,3.041178609734575957e+02,3.068227767944335938e+01,3.724582433700561523e+00
5.790000000000000000e+02,3.039469407646098489e+02,3.060062599182128906e+01,3.576492786407470703e+00
5.800000000000000000e+02,3.037765030210911732e+02,3.051931190490722656e+01,3.419034242630004883e+00
5.810000000000000000e+02,3.036067017478947605e+02,3.043832206726074219e+01,3.266576766967773438e+00
5.820000000000000000e+02,3.034376423811542622e+02,3.035767745971679688e+01,3.103548765182495117e+00
5.830000000000000000e+02,3.032695460825204350e+02,3.027734184265136719e+01,2.949554443359375000e+00
5.840000000000000000e+02,3.031029030974820557e+02,3.019735717773437500e+01,2.779560089111328125e+00
5.850000000000000000e+02,3.029389471916269940e+02,3.011766624450683594e+01,2.630483388900756836e+00
5.860000000000000000e+02,3.027802120761673450e+02,3.003835678100585938e+01,2.450253725051879883e+00
5.870000000000000000e+02,3.026325396423100074e+02,2.995929718017578125e+01,2.315845251083374023e+00
5.880000000000000000e+02,3.025078259086037633e+02,2.988067817687988281e+01,2.114717006683349609e+00
5.890000000000000000e+02,3.024350513047111804e+02,2.980221557617187500e+01,2.012029170989990234e+00
5.900000000000000000e+02,3.024725247880024313e+02,2.972433471679687500e+01,1.763524532318115234e+00
5.910000000000000000e+02,3.027740560779869838e+02,2.964642715454101562e+01,1.729577779769897461e+00
5.920000000000000000e+02,3.036099137519519786e+02,2.956945228576660156e+01,1.370701909065246582e+00
5.930000000000000000e+02,3.057388467380252450e+02,2.949207496643066406e+01,1.480402469635009766e+00
5.940000000000000000e+02,3.096851223482801174e+02,2.941645431518554688e+01,8.794665336608886719e-01
5.950000000000000000e+02,3.169342416337356667e+02,2.933990287780761719e+01,1.192232608795166016e+00
5.960000000000000000e+02,3.204825565902626181e+02,2.926617240905761719e+01,2.797879278659820557e-01
5.970000000000000000e+02,3.184086065546798636e+02,2.919121932983398438e+01,4.002731442451477051e-01
5.980000000000000000e+02,3.061663689569644475e+02,2.911792945861816406e+01,2.776086330413818359e-01
5.990000000000000000e+02,3.022370144104872338e+02,2.904468154907226562e+01,8.493754863739013672e-01
6.000000000000000000e+02,3.077017165035714470e+02,2.897083091735839844e+01,7.143057584762573242e-01
6.010000000000000000e+02,3.090537326412683115e+02,2.889856147766113281e+01,1.063253760337829590e+00
6.020000000000000000e+02,3.044607960902847594e+02,2.882529449462890625e+01,5.014985799789428711e-01
6.030000000000000000e+02,3.026178517089881552e+02,2.875264358520507812e+01,1.015048474073410034e-01
6.040000000000000000e+02,3.051995101952390996e+02,2.868061065673828125e+01,5.726050734519958496e-01
6.050000000000000000e+02,3.037884466805811599e+02,2.860801315307617188e+01,1.482218503952026367e+00
6.060000000000000000e+02,3.011212568424021470e+02,2.853616523742675781e+01,1.916838765144348145e+00
6.070000000000000000e+02,3.031770019123808879e+02,2.846419906616210938e+01,2.276031255722045898e+00
6.080000000000000000e+02,3.032534715393107376e+02,2.839230346679687500e+01,2.583386421203613281e+00
6.090000000000000000e+02,2.998779799793354641e+02,2.832081222534179688e+01,2.519926071166992188e+00
6.100000000000000000e+02,3.004232197619022031e+02,2.824928092956542969e+01,2.319663763046264648e+00
6.110000000000000000e+02,3.024218139349589478e+02,2.817816162109375000e+01,1.883292555809020996e+00
6.120000000000000000e+02,3.003149497419026375e+02,2.810714912414550781e+01,1.278314709663391113e+00
6.130000000000000000e+02,2.988070817882410779e+02,2.803648757934570312e+01,4.392955303192138672e-01
6.140000000000000000e+02,3.004228886468588371e+02,2.796606445312500000e+01,4.412047564983367920e-01
6.150000000000000000e+02,3.001577240062180181e+02,2.789576721191406250e+01,1.336662054061889648e+00
6.160000000000000000e+02,2.985792203305437056e+02,2.782598114013671875e+01,2.370839834213256836e+00
6.170000000000000000e+02,2.990992107420066191e+02,2.775605964660644531e+01,3.111790895462036133e+00
6.180000000000000000e+02,2.992629481576992703e+02,2.768653106689453125e+01,3.826813697814941406e+00
6.190000000000000000e+02,2.981152260390372248e+02,2.761740684509277344e+01,4.448704242706298828e+00
6.200000000000000000e+02,2.982297656899834237e+02,2.754815864562988281e+01,4.683369636535644531e+00
6.210000000000000000e+02,2.986528541315481107e+02,2.747962570190429688e+01,4.987586498260498047e+00
6.220000000000000000e+02,2.977438936535542666e+02,2.741118621826171875e+01,5.032122135162353516e+00
6.230000000000000000e+02,2.972701604711880350e+02,2.734289169311523438e+01,4.888679981231689453e+00
6.240000000000000000e+02,2.978141763857963724e+02,2.727526473999023438e+01,4.873732089996337891e+00
6.250000000000000000e+02,2.975894863861696535e+02,2.720756530761718750e+01,4.621110916137695312e+00
6.260000000000000000e+02,2.968296874168369186e+02,2.714034271240234375e+01,4.470190048217773438e+00
6.270000000000000000e+02,2.968754491962760653e+02,2.707349014282226562e+01,4.410482883453369141e+00
6.280000000000000000e+02,2.970119828216617179e+02,2.700671005249023438e+01,4.280507564544677734e+00
6.290000000000000000e+02,2.965451010179868945e+02,2.694050598144531250e+01,4.380149841308593750e+00
6.300000000000000000e+02,2.962868826946236709e+02,2.687445831298828125e+01,4.500933170318603516e+00
6.310000000000000000e+02,2.963780367694020583e+02,2.680875015258789062e+01,4.695598125457763672e+00
6.320000000000000000e+02,2.961368226518551410e+02,2.674346542358398438e+01,5.016261577606201172e+00
6.330000000000000000e+02,2.957585499480951512e+02,2.667837715148925781e+01,5.321595668792724609e+00
6.340000000000000000e+02,2.957470709776335980e+02,2.661370086669921875e+01,5.693984985351562500e+00
6.350000000000000000e+02,2.957452356548739090e+02,2.654926109313964844e+01,6.048428058624267578e+00
6.360000000000000000e+02,2.954108982458507171e+02,2.648515129089355469e+01,6.392393112182617188e+00
6.370000000000000000e+02,2.951386487714795521e+02,2.642132568359375000e+01,6.695827960968017578e+00
6.380000000000000000e+02,2.951349351881439702e+02,2.635781097412109375e+01,6.949650287628173828e+00
6.390000000000000000e+02,2.950495778367682647e+02,2.629467201232910156e+01,7.153237819671630859e+00
6.400000000000000000e+02,2.947734842065506200e+02,2.623175430297851562e+01,7.247738361358642578e+00
6.410000000000000000e+02,2.945820084457468511e+02,2.616924095153808594e+01,7.328437805175781250e+00
6.420000000000000000e+02,2.945195140124882300e+02,2.610694122314453125e+01,7.308545112609863281e+00
6.430000000000000000e+02,2.943757070128957025e+02,2.604497146606445312e+01,7.269177436828613281e+00
6.440000000000000000e+02,2.941498053593880400e+02,2.598336410522460938e+01,7.240418434143066406e+00
6.450000000000000000e+02,2.940045450310083197e+02,2.592195320129394531e+01,7.162438869476318359e+00
6.460000000000000000e+02,2.939198020319095122e+02,2.586098861694335938e+01,7.180357933044433594e+00
6.470000000000000000e+02,2.937620685052209524e+02,2.580023384094238281e+01,7.184269428253173828e+00
6.480000000000000000e+02,2.935499064545083456e+02,2.573981285095214844e+01,7.243184566497802734e+00
6.490000000000000000e+02,2.933995503119353430e+02,2.567973136901855469e+01,7.357392311096191406e+00
6.500000000000000000e+02,2.933036150085852682e+02,2.561984062194824219e+01,7.449742317199707031e+00
6.510000000000000000e+02,2.931668024330669482e+02,2.556035614013671875e+01,7.629199504852294922e+00
6.520000000000000000e+02,2.929809572004779170e+02,2.550104904174804688e+01,7.792459964752197266e+00
6.530000000000000000e+02,2.928159414856482385e+02,2.544206428527832031e+01,8.003934860229492188e+00
6.540000000000000000e+02,2.926920433738752081e+02,2.538335990905761719e+01,8.241459846496582031e+00
6.550000000000000000e+02,2.925608085930344942e+02,2.532487487792968750e+01,8.465676307678222656e+00
6.560000000000000000e+02,2.923986421289671966e+02,2.526672554016113281e+01,8.722357749938964844e+00
6.570000000000000000e+02,2.922375208220102536e+02,2.520877075195312500e+01,8.938238143920898438e+00
6.580000000000000000e+02,2.921014703504984595e+02,2.515112686157226562e+01,9.154937744140625000e+00
6.590000000000000000e+02,2.919707364078388423e+02,2.509371566772460938e+01,9.336545944213867188e+00
6.600000000000000000e+02,2.918199850964810480e+02,2.503657341003417969e+01,9.502033233642578125e+00
6.610000000000000000e+02,2.916575109393388630e+02,2.497968673706054688e+01,9.652199745178222656e+00
6.620000000000000000e+02,2.915073020857851702e+02,2.492304420471191406e+01,9.784456253051757812e+00
6.630000000000000000e+02,2.913731009219245038e+02,2.486666488647460938e+01,9.910268783569335938e+00
6.640000000000000000e+02,2.912373862955449795e+02,2.481050491333007812e+01,1.001409339904785156e+01
6.650000000000000000e+02,2.910884574733344721e+02,2.475461959838867188e+01,1.012055206298828125e+01
6.660000000000000000e+02,2.909336766711149380e+02,2.469893646240234375e+01,1.020338344573974609e+01
6.670000000000000000e+02,2.907855271591731707e+02,2.464353942871093750e+01,1.030063247680664062e+01
6.680000000000000000e+02,2.906453846461669173e+02,2.458834648132324219e+01,1.038326930999755859e+01
6.690000000000000000e+02,2.905046985662678480e+02,2.453342056274414062e+01,1.048614311218261719e+01
6.700000000000000000e+02,2.903576941602132138e+02,2.447871589660644531e+01,1.059507942199707031e+01
6.710000000000000000e+02,2.902073346441297303e+02,2.442424392700195312e+01,1.071513652801513672e+01
6.720000000000000000e+02,2.900600139603356524e+02,2.437002563476562500e+01,1.085834598541259766e+01
6.730000000000000000e+02,2.899177488104413669e+02,2.431600761413574219e+01,1.099886417388916016e+01
6.740000000000000000e+02,2.897769651763596244e+02,2.426226043701171875e+01,1.116991996765136719e+01
6.750000000000000000e+02,2.896333723629622341e+02,2.420869445800781250e+01,1.132969760894775391e+01
6.760000000000000000e+02,2.894861021442817446e+02,2.415540313720703125e+01,1.151471424102783203e+01
6.770000000000000000e+02,2.893377838021111756e+02,2.410230064392089844e+01,1.168650627136230469e+01
6.780000000000000000e+02,2.891911769224616364e+02,2.404945564270019531e+01,1.187163448333740234e+01
6.790000000000000000e+02,2.890469091662010328e+02,2.399681854248046875e+01,1.204643440246582031e+01
6.800000000000000000e+02,2.889035212090799973e+02,2.394441986083984375e+01,1.222358989715576172e+01
6.810000000000000000e+02,2.887592330405771577e+02,2.389223480224609375e+01,1.239367771148681641e+01
6.820000000000000000e+02,2.886133680516940103e+02,2.384027290344238281e+01,1.255922889709472656e+01
6.830000000000000000e+02,2.884665669738292308e+02,2.378853607177734375e+01,1.271932411193847656e+01
6.840000000000000000e+02,2.883199627182313520e+02,2.373701286315917969e+01,1.287090587615966797e+01
6.850000000000000000e+02,2.881742849839682776e+02,2.368572425842285156e+01,1.301976871490478516e+01
6.860000000000000000e+02,2.880295350915591825e+02,2.363464164733886719e+01,1.316024017333984375e+01
6.870000000000000000e+02,2.878851826346801204e+02,2.358378791809082031e+01,1.330224895477294922e+01
6.880000000000000000e+02,2.877406345109477002e+02,2.353314208984375000e+01,1.343596744537353516e+01
6.890000000000000000e+02,2.875955355183186839e+02,2.348272705078125000e+01,1.357722091674804688e+01
6.900000000000000000e+02,2.874498983483463803e+02,2.343250465393066406e+01,1.371061515808105469e+01
6.910000000000000000e+02,2.873039486851743618e+02,2.338252067565917969e+01,1.385972785949707031e+01
6.920000000000000000e+02,2.871580464263693671e+02,2.333272171020507812e+01,1.399802970886230469e+01
6.930000000000000000e+02,2.870125002035491661e+02,2.328317260742187500e+01,1.415934371948242188e+01
6.940000000000000000e+02,2.868676592849227518e+02,2.323378372192382812e+01,1.430044937133789062e+01
6.950000000000000000e+02,2.867238838274047907e+02,2.318466949462890625e+01,1.447420597076416016e+01
6.960000000000000000e+02,2.865819405433786642e+02,2.313567352294921875e+01,1.460965728759765625e+01
6.970000000000000000e+02,2.864430649717725146e+02,2.308700752258300781e+01,1.479635047912597656e+01
6.980000000000000000e+02,2.863101529534181395e+02,2.303838729858398438e+01,1.491507625579833984e+01
6.990000000000000000e+02,2.861881205908719039e+02,2.299017906188964844e+01,1.512517166137695312e+01
7.000000000000000000e+02,2.860885569197116070e+02,2.294189834594726562e+01,1.521093845367431641e+01
7.010000000000000000e+02,2.860310296724196064e+02,2.289421463012695312e+01,1.546774101257324219e+01
7.020000000000000000e+02,2.860649734838302720e+02,2.284619903564453125e+01,1.548533248901367188e+01
7.030000000000000000e+02,2.862679066081296924e+02,2.279916381835937500e+01,1.583841609954833984e+01
7.040000000000000000e+02,2.868602566407843710e+02,2.275128364562988281e+01,1.571795082092285156e+01
7.050000000000000000e+02,2.880987340770481637e+02,2.270520973205566406e+01,1.627349281311035156e+01
7.060000000000000000e+02,2.908755786726666770e+02,2.265732955932617188e+01,1.589599990844726562e+01
7.070000000000000000e+02,2.951299443196022594e+02,2.261285209655761719e+01,1.682056999206542969e+01
7.080000000000000000e+02,3.025525529141727930e+02,2.256522750854492188e+01,1.613367271423339844e+01
7.090000000000000000e+02,3.051079954282521953e+02,2.252255630493164062e+01,1.732763862609863281e+01
7.100000000000000000e+02,3.033231930936789809e+02,2.247654151916503906e+01,1.687318038940429688e+01
7.110000000000000000e+02,2.907345722607586254e+02,2.243306732177734375e+01,1.745187759399414062e+01
7.120000000000000000e+02,2.845408159281409439e+02,2.238948440551757812e+01,1.797374343872070312e+01
7.130000000000000000e+02,2.892097679521956479e+02,2.234391593933105469e+01,1.749061012268066406e+01
7.140000000000000000e+02,2.943607587889301840e+02,2.230153083801269531e+01,1.806984710693359375e+01
7.150000000000000000e+02,2.921361313082089737e+02,2.225659561157226562e+01,1.724716186523437500e+01
7.160000000000000000e+02,2.848600863674828361e+02,2.221264839172363281e+01,1.666199493408203125e+01
7.170000000000000000e+02,2.850702774432460274e+02,2.216969680786132812e+01,1.646596908569335938e+01
7.180000000000000000e+02,2.900439526254028806e+02,2.212443923950195312e+01,1.531635379791259766e+01
7.190000000000000000e+02,2.888237773087725486e+02,2.208145904541015625e+01,1.525752258300781250e+01
7.200000000000000000e+02,2.842318066033102468e+02,2.203754806518554688e+01,1.496955776214599609e+01
7.210000000000000000e+02,2.838589243583350026e+02,2.199297523498535156e+01,1.458215522766113281e+01
7.220000000000000000e+02,2.868205444494897733e+02,2.195045852661132812e+01,1.522245883941650391e+01
7.230000000000000000e+02,2.866317531651874333e+02,2.190624427795410156e+01,1.529450607299804688e+01
7.240000000000000000e+02,2.833059669284799043e+02,2.186293029785156250e+01,1.589033794403076172e+01
7.250000000000000000e+02,2.831769109603848165e+02,2.182049751281738281e+01,1.693746185302734375e+01
7.260000000000000000e+02,2.852889731597178979e+02,2.177670669555664062e+01,1.740966033935546875e+01
7.270000000000000000e+02,2.845725501320949888e+02,2.173463058471679688e+01,1.854918861389160156e+01
7.280000000000000000e+02,2.824757991844200546e+02,2.169217491149902344e+01,1.944558715820312500e+01
7.290000000000000000e+02,2.825534065944209487e+02,2.164922332763671875e+01,1.999292564392089844e+01
7.300000000000000000e+02,2.837630341044445572e+02,2.160781669616699219e+01,2.098351669311523438e+01
7.310000000000000000e+02,2.832656502089843684e+02,2.156540107727050781e+01,2.130295181274414062e+01
7.320000000000000000e+02,2.817952418225956421e+02,2.152357101440429688e+01,2.161612892150878906e+01
7.330000000000000000e+02,2.818947959443066225e+02,2.148252105712890625e+01,2.201541328430175781e+01
7.340000000000000000e+02,2.827021026325932098e+02,2.144053649902343750e+01,2.179519462585449219e+01
7.350000000000000000e+02,2.821723027736184122e+02,2.139972496032714844e+01,2.187686157226562500e+01
7.360000000000000000e+02,2.811887462544398204e+02,2.135879325866699219e+01,2.176783943176269531e+01
7.370000000000000000e+02,2.812343229819305179e+02,2.131756019592285156e+01,2.143807792663574219e+01
7.380000000000000000e+02,2.816868103023348908e+02,2.127747535705566406e+01,2.151714706420898438e+01
7.390000000000000000e+02,2.813562818509713566e+02,2.123675346374511719e+01,2.129346084594726562e+01
7.400000000000000000e+02,2.806408878937587019e+02,2.119648361206054688e+01,2.123824310302734375e+01
7.410000000000000000e+02,2.805902542011589276e+02,2.115677642822265625e+01,2.141353797912597656e+01
7.420000000000000000e+02,2.808756779629035236e+02,2.111651229858398438e+01,2.133736419677734375e+01
7.430000000000000000e+02,2.806327927870511303e+02,2.107716178894042969e+01,2.162080192565917969e+01
7.440000000000000000e+02,2.801188650611149455e+02,2.103772735595703125e+01,2.183551025390625000e+01
7.450000000000000000e+02,2.799971251472756535e+02,2.099821472167968750e+01,2.200310134887695312e+01
7.460000000000000000e+02,2.801663702448249751e+02,2.095950889587402344e+01,2.245639610290527344e+01
7.470000000000000000e+02,2.800977111815967646e+02,2.092034912109375000e+01,2.267079544067382812e+01
7.480000000000000000e+02,2.798004719822052380e+02,2.088171768188476562e+01,2.299318122863769531e+01
7.490000000000000000e+02,2.797864335010872878e+02,2.084336280822753906e+01,2.334350776672363281e+01
7.500000000000000000e+02,2.801937235730798079e+02,2.080478668212890625e+01,2.344097900390625000e+01
7.510000000000000000e+02,2.807939341959336161e+02,2.076692008972167969e+01,2.373513793945312500e+01
7.520000000000000000e+02,2.817763144320679771e+02,2.072907066345214844e+01,2.380512619018554688e+01
7.530000000000000000e+02,2.835859195740728751e+02,2.069152641296386719e+01,2.389917182922363281e+01
7.540000000000000000e+02,2.862765676142838061e+02,2.065498733520507812e+01,2.409481620788574219e+01
7.550000000000000000e+02,2.885682243457411573e+02,2.061838531494140625e+01,2.418639183044433594e+01
7.560000000000000000e+02,2.872420141552159976e+02,2.058288955688476562e+01,2.452786064147949219e+01
7.570000000000000000e+02,2.825569974387154275e+02,2.054728317260742188e+01,2.492372894287109375e+01
7.580000000000000000e+02,2.785227391134235972e+02,2.051158523559570312e+01,2.533155632019042969e+01
7.590000000000000000e+02,2.789943935655394398e+02,2.047622299194335938e+01,2.579753494262695312e+01
7.600000000000000000e+02,2.819466305538040274e+02,2.044046020507812500e+01,2.596705245971679688e+01
7.610000000000000000e+02,2.824798047341375877e+02,2.040519142150878906e+01,2.600465202331542969e+01
7.620000000000000000e+02,2.797295834044035132e+02,2.036980438232421875e+01,2.589644813537597656e+01
7.630000000000000000e+02,2.775580808018189600e+02,2.033418464660644531e+01,2.562444877624511719e+01
7.640000000000000000e+02,2.785183023950332313e+02,2.029885673522949219e+01,2.540233802795410156e+01
7.650000000000000000e+02,2.801279777865770484e+02,2.026333808898925781e+01,2.511966323852539062e+01
7.660000000000000000e+02,2.793216620294783752e+02,2.022805786132812500e+01,2.485444831848144531e+01
7.670000000000000000e+02,2.773515494984617931e+02,2.019283103942871094e+01,2.464639091491699219e+01
7.680000000000000000e+02,2.770447517409714351e+02,2.015749168395996094e+01,2.440939712524414062e+01
7.690000000000000000e+02,2.781717912632677212e+02,2.012250518798828125e+01,2.425700378417968750e+01
7.700000000000000000e+02,2.783904051758909191e+02,2.008746337890625000e+01,2.418999671936035156e+01
7.710000000000000000e+02,2.771596922564332317e+02,2.005254554748535156e+01,2.424972152709960938e+01
7.720000000000000000e+02,2.762725512326195485e+02,2.001772499084472656e+01,2.448724746704101562e+01
7.730000000000000000e+02,2.766700247243270496e+02,1.998286247253417969e+01,2.482111549377441406e+01
7.740000000000000000e+02,2.772213398108906972e+02,1.994829750061035156e+01,2.524003410339355469e+01
7.750000000000000000e+02,2.768093165359283603e+02,1.991372680664062500e+01,2.571596717834472656e+01
7.760000000000000000e+02,2.759127851436643937e+02,1.987925148010253906e+01,2.621323776245117188e+01
7.770000000000000000e+02,2.756037029178222610e+02,1.984487152099609375e+01,2.672892189025878906e+01
7.780000000000000000e+02,2.759385585810042585e+02,1.981049728393554688e+01,2.722276496887207031e+01
7.790000000000000000e+02,2.761100141923453180e+02,1.977636718750000000e+01,2.766514205932617188e+01
7.800000000000000000e+02,2.756960650113908287e+02,1.974224472045898438e+01,2.805516052246093750e+01
7.810000000000000000e+02,2.750992640880115232e+02,1.970826339721679688e+01,2.839084815979003906e+01
7.820000000000000000e+02,2.748666517561527485e+02,1.967437362670898438e+01,2.864566802978515625e+01
7.830000000000000000e+02,2.749997768652874015e+02,1.964055252075195312e+01,2.883223915100097656e+01
7.840000000000000000e+02,2.750866729797906487e+02,1.960698318481445312e+01,2.894199562072753906e+01
7.850000000000000000e+02,2.748630485574059321e+02,1.957346153259277344e+01,2.900122642517089844e+01
7.860000000000000000e+02,2.744444380092006099e+02,1.954019165039062500e+01,2.905025100708007812e+01
7.870000000000000000e+02,2.741236925764948751e+02,1.950700378417968750e+01,2.906128692626953125e+01
7.880000000000000000e+02,2.740314316508390675e+02,1.947399330139160156e+01,2.907789421081542969e+01
7.890000000000000000e+02,2.740576459600564476e+02,1.944121742248535156e+01,2.906811523437500000e+01
7.900000000000000000e+02,2.740209465007757217e+02,1.940854835510253906e+01,2.904500961303710938e+01
7.910000000000000000e+02,2.738340560679175155e+02,1.937621879577636719e+01,2.903694152832031250e+01
7.920000000000000000e+02,2.735494159878632559e+02,1.934395980834960938e+01,2.901289749145507812e+01
7.930000000000000000e+02,2.732723322844612426e+02,1.931198310852050781e+01,2.903707313537597656e+01
7.940000000000000000e+02,2.730759876784007361e+02,1.928012466430664062e+01,2.906755447387695312e+01
7.950000000000000000e+02,2.729648963736821088e+02,1.924840736389160156e+01,2.912804412841796875e+01
7.960000000000000000e+02,2.728979457988355080e+02,1.921693038940429688e+01,2.920663070678710938e+01
7.970000000000000000e+02,2.728279237853103609e+02,1.918551254272460938e+01,2.927462768554687500e+01
7.980000000000000000e+02,2.727225175315053889e+02,1.915440559387207031e+01,2.937555313110351562e+01
7.990000000000000000e+02,2.725781001332675828e+02,1.912332725524902344e+01,2.948546791076660156e+01
