Iter,Loss,L2
1.940000000000000000e+02,1.490943359375000000e+03,1.418657660484313965e+00
1.950000000000000000e+02,1.599784545898437500e+03,1.363107442855834961e+00
1.960000000000000000e+02,1.600324707031250000e+03,1.385207533836364746e+00
1.970000000000000000e+02,1.343772338867187500e+03,1.442124009132385254e+00
1.980000000000000000e+02,1.650514892578125000e+03,1.403147935867309570e+00
1.990000000000000000e+02,1.379319824218750000e+03,1.399559020996093750e+00
2.000000000000000000e+02,1.459548461914062500e+03,1.440041780471801758e+00
2.010000000000000000e+02,1.357184082031250000e+03,1.418216466903686523e+00
2.020000000000000000e+02,1.322056518554687500e+03,1.363487243652343750e+00
2.030000000000000000e+02,1.402972900390625000e+03,1.357162475585937500e+00
2.040000000000000000e+02,1.282407348632812500e+03,1.380283951759338379e+00
2.050000000000000000e+02,1.396888305664062500e+03,1.377547740936279297e+00
2.060000000000000000e+02,1.399056274414062500e+03,1.374837875366210938e+00
2.070000000000000000e+02,1.286907348632812500e+03,1.401539921760559082e+00
2.080000000000000000e+02,1.352896728515625000e+03,1.414354324340820312e+00
2.090000000000000000e+02,1.478354858398437500e+03,1.388949155807495117e+00
2.100000000000000000e+02,1.266287963867187500e+03,1.385537981986999512e+00
2.110000000000000000e+02,1.497431884765625000e+03,1.382649779319763184e+00
2.120000000000000000e+02,1.280160522460937500e+03,1.386883378028869629e+00
2.130000000000000000e+02,1.345056152343750000e+03,1.381305336952209473e+00
2.140000000000000000e+02,1.303255371093750000e+03,1.384667515754699707e+00
2.150000000000000000e+02,1.153083251953125000e+03,1.403772234916687012e+00
2.160000000000000000e+02,1.296998535156250000e+03,1.392807006835937500e+00
2.170000000000000000e+02,1.144769165039062500e+03,1.398731470108032227e+00
2.180000000000000000e+02,1.182683593750000000e+03,1.406057357788085938e+00
2.190000000000000000e+02,1.183942260742187500e+03,1.378305673599243164e+00
2.200000000000000000e+02,1.138034790039062500e+03,1.387075662612915039e+00
2.210000000000000000e+02,1.098542846679687500e+03,1.393799424171447754e+00
2.220000000000000000e+02,1.109156005859375000e+03,1.356618523597717285e+00
2.230000000000000000e+02,1.218431884765625000e+03,1.393000006675720215e+00
2.240000000000000000e+02,1.000294128417968750e+03,1.411500573158264160e+00
2.250000000000000000e+02,1.087079833984375000e+03,1.364531040191650391e+00
2.260000000000000000e+02,1.291785644531250000e+03,1.399266839027404785e+00
2.270000000000000000e+02,9.644550781250000000e+02,1.429721593856811523e+00
2.280000000000000000e+02,1.308859008789062500e+03,1.347712039947509766e+00
2.290000000000000000e+02,1.743237792968750000e+03,1.352684974670410156e+00
